hotel_name,hotel_url,group_label,group_type,lat,lon,formatted_address,provider,confidence,place_id,types,partial_match,status
Hilton Los Cabos Beach & Golf Resort,https://www.hilton.com/en/hotels/sjdlchh-hilton-los-cabos-beach-and-golf-resort/,Hilton Hotels & Resorts,Brand,22.9814035,-109.7645158,"México 1, Tourist Corridor, 23400 Cabo San Lucas, B.C.S., Mexico",google_places,PLACE_DETAILS,ChIJqd7wrx5Or4YR5DAgkGszvyk,establishment;lodging;point_of_interest,False,CACHED
Hilton Luxor Resort & Spa,https://www.hilton.com/en/hotels/luxhitw-hilton-luxor-resort-and-spa/,Hilton Hotels & Resorts,Brand,25.7304089,32.656622,"Karnak, Luxor, Luxor Governorate 85954, Egypt",google_places,PLACE_DETAILS,ChIJx8V1SYQVSRQRUo4ZK01ndCg,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Maldives Amingiri Resort & Spa,https://www.hilton.com/en/hotels/mleaihi-hilton-maldives-amingiri-resort-and-spa/,Hilton Hotels & Resorts,Brand,4.2490991,73.3680035,"Malé 08540, Maldives",google_places,PLACE_DETAILS,ChIJaXIudtV9QDsRhwXFfQ33PA4,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Mallorca Galatzo,https://www.hilton.com/en/hotels/pmicchi-hilton-mallorca-galatzo/,Hilton Hotels & Resorts,Brand,39.5286429,2.4733053,"Ctra. Andratx, Km 20, 07160 Costa de la Calma, Illes Balears, Spain",google_places,PLACE_DETAILS,ChIJm2YFgeIgmBIRrZ6B2_ycYPc,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Malta,https://www.hilton.com/en/hotels/mlahitw-hilton-malta/,Hilton Hotels & Resorts,Brand,35.9220193,14.4930656,"Vjal Portomaso, San Ġiljan STJ 4012, Malta",google_places,PLACE_DETAILS,ChIJFyFWAWtFDhMRpAO00Q8NxQw,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Marco Island Beach Resort,https://www.hilton.com/en/hotels/mrkmhhf-hilton-marco-island-beach-resort-and-spa/,Hilton Hotels & Resorts,Brand,25.9216044,-81.72800199999999,"560 S Collier Blvd, Marco Island, FL 34145, USA",google_places,PLACE_DETAILS,ChIJ8z0Id2fu2ogRhYNWWmIwV7o,establishment;lodging;point_of_interest,False,CACHED
Hilton Marsa Alam Nubian Resort,https://www.hilton.com/en/hotels/rmfhihi-hilton-marsa-alam-nubian-resort/,Hilton Hotels & Resorts,Brand,25.3458631,34.7347297,"Al Qusair - Marsa Allam Road, km 97, مرسى علم، محافظة البحر الأحمر 84721, Egypt",google_places,PLACE_DETAILS,ChIJ3wv_OCS7tBURpe-xUFjkIBc,establishment;lodging;point_of_interest,False,CACHED
Hilton Mauritius Resort & Spa,https://www.hilton.com/en/hotels/mruhihi-hilton-mauritius-resort-and-spa/,Hilton Hotels & Resorts,Brand,-20.3084186,57.3672748,"Coastal Road MU, Wolmar, Flic en Flac 90503, Mauritius",google_places,PLACE_DETAILS,ChIJAQCQrnlBfCERysbu7j5fmqk,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Moorea Lagoon Resort and Spa,https://www.hilton.com/en/hotels/pptmlhh-hilton-moorea-lagoon-resort-and-spa/,Hilton Hotels & Resorts,Brand,-17.4853911,-149.8443651,"BP 1005, Moorea-Maiao 98729, French Polynesia",google_places,PLACE_DETAILS,ChIJkbraqnWKmXYR2nVFGdneXtI,establishment;lodging;point_of_interest,False,CACHED
Hilton Myrtle Beach Resort,https://www.hilton.com/en/hotels/myrbhhh-hilton-myrtle-beach-resort/,Hilton Hotels & Resorts,Brand,33.7694104,-78.77504909999999,"10000 Beach Club Dr, Myrtle Beach, SC 29572, USA",google_places,PLACE_DETAILS,ChIJvbEGTVlkAIkR1h8HhEMAiQw,establishment;lodging;point_of_interest,False,CACHED
Hilton Nanjing Niushoushan,https://www.hilton.com/en/hotels/nkgnshi-hilton-nanjing-niushoushan/,Hilton Hotels & Resorts,Brand,31.9125486,118.7556296,"8 Ning Dan Da Dao, Jiang Ning Qu, Nan Jing Shi, Jiang Su Sheng, China, 211151",google_places,PLACE_DETAILS,ChIJxbHapjyCtTURXdATedqvMus,establishment;lodging;point_of_interest,False,CACHED
Hilton Ningbo Dongqian Lake,https://www.hilton.com/en/hotels/ngbqahi-hilton-ningbo-dongqian-lake/,Hilton Hotels & Resorts,Brand,29.7870785,121.6504619,"99 连心路, 东钱湖旅游度假区, Yin Zhou Qu, Ning Bo Shi, Zhe Jiang Sheng, China, 315122",google_places,PLACE_DETAILS,ChIJ5biwDWiCUjQRFgdWYBM4yaA,establishment;lodging;point_of_interest,False,CACHED
Hilton Niseko Village,https://www.hilton.com/en/hotels/ctsnvhi-hilton-niseko-village/,Hilton Hotels & Resorts,Brand,42.8467613,140.6849092,"東山温泉, Niseko, Abuta District, Hokkaido 048-1592, Japan",google_places,PLACE_DETAILS,ChIJvZor3eavCl8R2q19j6BGG9U,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Ocean City Oceanfront Suites,https://www.hilton.com/en/hotels/sbyofhf-hilton-ocean-city-oceanfront-suites/,Hilton Hotels & Resorts,Brand,38.3607934,-75.0717468,"3200 Baltimore Ave, Ocean City, MD 21842, USA",google_places,PLACE_DETAILS,ChIJM_xWuQLWuIkRKlTb2N-_NRk,establishment;lodging;point_of_interest,False,CACHED
Hilton Odawara Resort & Spa,https://www.hilton.com/en/hotels/tyoodhi-hilton-odawara-resort-and-spa/,Hilton Hotels & Resorts,Brand,35.2069059,139.1312991,"583-1 Nebukawa, Odawara, Kanagawa 250-0024, Japan",google_places,PLACE_DETAILS,ChIJMc0AHPQDGGARgTendoDYXEE,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Okinawa Chatan Resort,https://www.hilton.com/en/hotels/okaochi-hilton-okinawa-chatan-resort/,Hilton Hotels & Resorts,Brand,26.3185401,127.7548399,"40-1 Mihama, Chatan, Nakagami District, Okinawa 904-0115, Japan",google_places,PLACE_DETAILS,ChIJg9-0XA8T5TQRzTrC6JnPEXI,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Okinawa Miyako Island Resort,https://www.hilton.com/en/hotels/okamihi-hilton-okinawa-miyako-island-resort/,Hilton Hotels & Resorts,Brand,24.8009954,125.2593677,"Kugai-550-7 Hirara, Miyakojima, Okinawa 906-0015, Japan",google_places,PLACE_DETAILS,ChIJN_Qy5NRV9DQRwxzcwuf9Gec,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Okinawa Sesoko Resort,https://www.hilton.com/en/hotels/okasehi-hilton-okinawa-sesoko-resort/,Hilton Hotels & Resorts,Brand,26.6495817,127.8586859,"5750番地 Sesoko, Motobu, Kunigami District, Okinawa 905-0227, Japan",google_places,PLACE_DETAILS,ChIJPRvRkxf95DQRt4QgeMitRTU,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Orlando,https://www.hilton.com/en/hotels/orlochh-hilton-orlando/,Hilton Hotels & Resorts,Brand,28.4248385,-81.4589945,"6001 Destination Pkwy, Orlando, FL 32819, USA",google_places,PLACE_DETAILS,ChIJb8-RCjl-54gRq7HvnadKrMA,establishment;lodging;point_of_interest,False,CACHED
Hilton Orlando Buena Vista Palace Disney Springs Area,https://www.hilton.com/en/hotels/mcobuhh-hilton-orlando-buena-vista-palace/,Hilton Hotels & Resorts,Brand,28.3764199,-81.5145742,"1900 E Buena Vista Dr, Lake Buena Vista, FL 32830, USA",google_places,PLACE_DETAILS,ChIJsYlOgieA3YgRLmMxu2QGKaY,establishment;lodging;point_of_interest,False,CACHED
Hilton Orlando Lake Buena Vista - Disney Springs Area,https://www.hilton.com/en/hotels/orldwhh-hilton-orlando-lake-buena-vista/,Hilton Hotels & Resorts,Brand,28.3173704,-81.6013263,"7600 Mystic Dunes Ln, Celebration, FL 34747, USA",google_places,PLACE_DETAILS,ChIJh_UnP1B53YgRfFE7KeQVOjs,establishment;lodging;point_of_interest,False,CACHED
Hilton Palm Springs,https://www.hilton.com/en/hotels/psppshf-hilton-palm-springs/,Hilton Hotels & Resorts,Brand,33.823793,-116.543195,"400 E Tahquitz Canyon Way, Palm Springs, CA 92262, USA",google_places,PLACE_DETAILS,ChIJFZ53d6Qb24AReSJBflV_-aY,establishment;lodging;point_of_interest,False,CACHED
Hilton Pattaya,https://www.hilton.com/en/hotels/bkkhphi-hilton-pattaya/,Hilton Hotels & Resorts,Brand,12.9348609,100.8828736,"333 101 ตำบล หนองปรือ, Amphoe Bang Lamung, Chang Wat Chon Buri 20260, Thailand",google_places,PLACE_DETAILS,ChIJm3fTmwWWAjERWKKhI-eRcQM,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Pensacola Beach,https://www.hilton.com/en/hotels/pnspehf-hilton-pensacola-beach/,Hilton Hotels & Resorts,Brand,30.332611,-87.13699729999999,"12 Via De Luna Dr, Pensacola Beach, FL 32561, USA",google_places,PLACE_DETAILS,ChIJx4FV0-DFkIgRGcUdd6DCeSU,establishment;lodging;point_of_interest,False,CACHED
Hilton Phoenix Resort at the Peak,https://www.hilton.com/en/hotels/phxsppr-hilton-phoenix-resort-at-the-peak/,Hilton Hotels & Resorts,Brand,33.594979,-112.064225,"11111 N 7th St, Phoenix, AZ 85020, USA",google_places,PLACE_DETAILS,ChIJt-dtqOxtK4cRJ_F-fDxO_lY,establishment;lodging;point_of_interest,False,CACHED
Hilton Phoenix Tapatio Cliffs Resort,https://www.hilton.com/en/hotels/phxtcpr-hilton-phoenix-tapatio-cliffs-resort/,Hilton Hotels & Resorts,Brand,33.594979,-112.064225,"11111 N 7th St, Phoenix, AZ 85020, USA",google_places,PLACE_DETAILS,ChIJt-dtqOxtK4cRJ_F-fDxO_lY,establishment;lodging;point_of_interest,False,CACHED
Hilton Ponce Golf & Casino Resort,https://www.hilton.com/en/hotels/pnchihh-hilton-ponce-golf-and-casino-resort/,Hilton Hotels & Resorts,Brand,17.9711171,-66.6024108,"1150 Av. Caribe, Ponce, 00716, Puerto Rico",google_places,PLACE_DETAILS,ChIJswW1_g7WHIwRyuhT0ZLiybI,establishment;lodging;point_of_interest,False,CACHED
Hilton Pyramids Golf,https://www.hilton.com/en/hotels/caipghi-hilton-pyramids-golf/,Hilton Hotels & Resorts,Brand,29.9637057,31.0451831,"El Wahat Rd, First 6th of October, Giza Governorate 3291312, Egypt",google_places,PLACE_DETAILS,ChIJY0UxsRHIXRQRJqHRK0aVn6k,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Queenstown Resort & Spa,https://www.hilton.com/en/hotels/zqnhqhi-hilton-queenstown-resort-and-spa/,Hilton Hotels & Resorts,Brand,-45.02876819999999,168.7283052,"79 Peninsula Road, Kawarau Heights, Queenstown 9300, New Zealand",google_places,PLACE_DETAILS,ChIJsTq94hUe1akRBDiLLjtLS5s,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Rijeka Costabella Beach Resort & Spa,https://www.hilton.com/en/hotels/rjkochi-hilton-rijeka-costabella-beach-resort-and-spa/,Hilton Hotels & Resorts,Brand,45.3470464,14.3504584,"Opatijska ul. 9, 51000, Rijeka, Croatia",google_places,PLACE_DETAILS,ChIJD0lT6VGnZEcRsKH5Ne7H56k,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Salalah Resort,https://www.hilton.com/en/hotels/sllhihi-hilton-salalah-resort/,Hilton Hotels & Resorts,Brand,16.9815001,54.015114,"As Sultan Qaboos St, Salalah 211, Oman",google_places,PLACE_DETAILS,ChIJm1MYtNxg0T0RpklBAdrIpP8,establishment;lodging;point_of_interest,False,CACHED
Hilton Salwa Beach Resort & Villas,https://www.hilton.com/en/hotels/dohsbhi-hilton-salwa-beach-resort-villas/,Hilton Hotels & Resorts,Brand,24.8514996,50.8584509,"Salwa Rd, exit 86, Learaig Interchange, أبو سمرة، Qatar",google_places,PLACE_DETAILS,ChIJXyw7M3f3Rj4ReGo0mfWEjB0,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton San Diego/Del Mar,https://www.hilton.com/en/hotels/sandmhf-hilton-san-diego-del-mar/,Hilton Hotels & Resorts,Brand,32.9782672,-117.2550894,"15575 Jimmy Durante Blvd, Del Mar, CA 92014, USA",google_places,PLACE_DETAILS,ChIJu3AsbtoI3IARwLKGCJ14YmQ,establishment;lodging;point_of_interest,False,CACHED
Hilton Sandestin Beach Golf Resort & Spa,https://www.hilton.com/en/hotels/deshihf-hilton-sandestin-beach-golf-resort-and-spa/,Hilton Hotels & Resorts,Brand,30.3698031,-86.3274611,"4000 S Sandestin Blvd, Miramar Beach, FL 32550, USA",google_places,PLACE_DETAILS,ChIJV-1X1URZkYgRzpJ29oiz7y4,establishment;lodging;point_of_interest,False,CACHED
Hilton Sanqingshan Resort,https://www.hilton.com/en/hotels/sqdhihi-hilton-sanqingshan-resort/,Hilton Hotels & Resorts,Brand,28.8800195,118.0626469,"南部外双溪景区, 三清山风景名胜区, Yu Shan Xian, Shang Rao Shi, Jiang Xi Sheng, China, 334000",google_places,PLACE_DETAILS,ChIJdUXgw0CjNzQRf3a37GZjexU,establishment;lodging;point_of_interest,False,CACHED
Hilton Santa Barbara Beachfront Resort,https://www.hilton.com/en/hotels/sbafphh-hilton-santa-barbara-beachfront-resort/,Hilton Hotels & Resorts,Brand,34.4167626,-119.6765529,"633 E Cabrillo Blvd, Santa Barbara, CA 93103, USA",google_places,PLACE_DETAILS,ChIJy2wjn5YT6YARrBbgsfxve6Y,establishment;lodging;point_of_interest,False,CACHED
Hilton Santa Fe Buffalo Thunder,https://www.hilton.com/en/hotels/sfecghh-hilton-santa-fe-buffalo-thunder/,Hilton Hotels & Resorts,Brand,35.8610264,-105.9959167,"20 Buffalo Thunder Trail, Santa Fe, NM 87506, USA",google_places,PLACE_DETAILS,ChIJl3kVipJHGIcR0OPIRnIOpto,establishment;lodging;point_of_interest,False,CACHED
Hilton Santa Marta,https://www.hilton.com/en/hotels/smrcnhh-hilton-santa-marta/,Hilton Hotels & Resorts,Brand,11.2390884,-74.216355,"Cra. 1c #24-04, Comuna 2, Santa Marta, Magdalena, Colombia",google_places,PLACE_DETAILS,ChIJa-9Ow3319I4R2hUfOwLOUgg,establishment;lodging;point_of_interest,False,CACHED
Hilton Sanya Yalong Bay Resort & Spa,https://www.hilton.com/en/hotels/syxhihi-hilton-sanya-yalong-bay-resort-and-spa/,Hilton Hotels & Resorts,Brand,18.2274684,109.624767,"China, Hai Nan Sheng, San Ya Shi, Ji Yang Qu, 亚龙湾国家旅游度假区 邮政编码: 572011",google_places,PLACE_DETAILS,ChIJQ8nEv-e2WjERGCqXzAig-SI,establishment;lodging;point_of_interest,False,CACHED
Hilton Scottsdale Resort & Villas,https://www.hilton.com/en/hotels/sctshhf-hilton-scottsdale-resort-and-villas/,Hilton Hotels & Resorts,Brand,33.5307437,-111.9243634,"6333 N Scottsdale Rd, Scottsdale, AZ 85250, USA",google_places,PLACE_DETAILS,ChIJJS1YcBQLK4cROm0PbkS3R9M,establishment;lodging;point_of_interest,False,CACHED
Hilton Sedona Resort at Bell Rock,https://www.hilton.com/en/hotels/sdxsehh-hilton-sedona-resort-at-bell-rock/,Hilton Hotels & Resorts,Brand,34.7746799,-111.7664641,"90 Ridge Trail Dr, Sedona, AZ 86351, USA",google_places,PLACE_DETAILS,ChIJ08YOxwGmLYcRwCyqk7nAsHQ,establishment;lodging;point_of_interest,False,CACHED
Hilton Seychelles Northolme Resort & Spa,https://www.hilton.com/en/hotels/sezhihi-hilton-seychelles-northolme-resort-and-spa/,Hilton Hotels & Resorts,Brand,-4.5922623,55.43174980000001,"N Coast Rd, Mahé, Seychelles",google_places,PLACE_DETAILS,ChIJwQdIDZoo4CIRkqvanlj-KZk,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Sorrento Palace,https://www.hilton.com/en/hotels/rrohihi-hilton-sorrento-palace/,Hilton Hotels & Resorts,Brand,40.6208989,14.3717722,"Via Rivolo S.Antonio, 13, 80067 Sorrento NA, Italy",google_places,PLACE_DETAILS,ChIJQ8ivSDecOxMRk_l64fWulS8,establishment;lodging;point_of_interest,False,CACHED
Hilton Swinoujscie Resort & Spa,https://www.hilton.com/en/hotels/szzhihi-hilton-swinoujscie-resort-and-spa/,Hilton Hotels & Resorts,Brand,53.9199528,14.2602898,"Aleja Baltic Park Molo 4, 72-600 Świnoujście, Poland",google_places,PLACE_DETAILS,ChIJJVhjkLtfqkcR5eFYlnp-C5o,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Tangier Al Houara Resort & Spa,https://www.hilton.com/en/hotels/tngahhi-hilton-tangier-al-houara-resort-and-spa/,Hilton Hotels & Resorts,Brand,35.6674645,-5.9658372,"Km 19.8, National Route 1 Tangier-Asilah، Tanger 90100, Morocco",google_places,PLACE_DETAILS,ChIJB9kC_smPCw0Rfs2OMD8nmBw,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Tokyo Bay,https://www.hilton.com/en/hotels/tyotbtw-hilton-tokyo-bay/,Hilton Hotels & Resorts,Brand,35.6270749,139.8739812,"1-8 Maihama, Urayasu, Chiba 279-0031, Japan",google_places,PLACE_DETAILS,ChIJn9bhTxB9GGAR6XuwFBHgxmA,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Tulum Riviera Maya All-Inclusive Resort,https://www.hilton.com/en/hotels/cunhihh-hilton-tulum-riviera-maya-all-inclusive-resort/,Hilton Hotels & Resorts,Brand,20.3534,-87.33694,"Carr. Cancún - Tulum 307, Tulkal, 77774 Cdad. Chemuyil, Q.R., Mexico",google_places,PLACE_DETAILS,ChIJ4cbyvR4zTo8RljKUVmg2SkY,establishment;lodging;point_of_interest,False,CACHED
Hilton Vallarta Riviera All-Inclusive Resort,https://www.hilton.com/en/hotels/pvrpahh-hilton-vallarta-riviera-all-inclusive-resort/,Hilton Hotels & Resorts,Brand,20.5694806,-105.2504444,"Carr Barra De Navidad Km4.5, Zona Hotelera, Sur, 48390 Puerto Vallarta, Jal., Mexico",google_places,PLACE_DETAILS,ChIJT7mB-cVbIYQR1jqiHQQByHo,establishment;lodging;point_of_interest,False,CACHED
Hilton Vilamoura As Cascatas Golf Resort & Spa,https://www.hilton.com/en/hotels/faohihi-hilton-vilamoura-as-cascatas-golf-resort-and-spa/,Hilton Hotels & Resorts,Brand,37.0931655,-8.1116104,"R. da Torre d'Água Lote 4.11 1.B, Vilamoura, 8125-615 Quarteira, Portugal",google_places,PLACE_DETAILS,ChIJm_9Mv8K1Gg0ReMgh4lG3vgw,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Virginia Beach Oceanfront,https://www.hilton.com/en/hotels/orfvhhf-hilton-virginia-beach-oceanfront/,Hilton Hotels & Resorts,Brand,36.8590349,-75.9777333,"3001 Atlantic Ave, Virginia Beach, VA 23451, USA",google_places,PLACE_DETAILS,ChIJGdY1VG7puokR-FE26VuiyTU,establishment;lodging;point_of_interest,False,CACHED
Hilton Waikiki Beach,https://www.hilton.com/en/hotels/hnlwahf-hilton-waikiki-beach-resort-and-spa/,Hilton Hotels & Resorts,Brand,21.282395,-157.837535,"2005 Kālia Rd, Honolulu, HI 96815, USA",google_places,PLACE_DETAILS,ChIJNyh1DvVtAHwRMEI89WJMUrE,establishment;lodging;point_of_interest,False,CACHED
Hilton Waikoloa Village,https://www.hilton.com/en/hotels/koahwhh-hilton-waikoloa-village/,Hilton Hotels & Resorts,Brand,19.9239292,-155.8871765,"69-425 Waikōloa Beach Dr, Waikoloa Village, HI 96738, USA",google_places,PLACE_DETAILS,ChIJxZ2pxo53VHkRNqPqqSPHzmU,establishment;lodging;point_of_interest,False,CACHED
Hilton Whistler Resort & Spa,https://www.hilton.com/en/hotels/ywsvrhf-hilton-whistler-resort-and-spa/,Hilton Hotels & Resorts,Brand,50.1126449,-122.9560389,"4050 Whistler Way, Whistler, BC V8E 1H9, Canada",google_places,PLACE_DETAILS,ChIJudh7Fksjh1QRpwCqN27Z7KQ,establishment;lodging;point_of_interest,False,CACHED
Hilton Yala Resort,https://www.hilton.com/en/hotels/kdwyahi-hilton-yala-resort/,Hilton Hotels & Resorts,Brand,6.257084,81.40043399999999,"Palatupana, Yala 95000, Sri Lanka",google_places,PLACE_DETAILS,ChIJKUM55neE5joRiYj7U3Eiwyk,establishment;lodging;point_of_interest,False,CACHED
Hilton Yuxi Fuxian Lake,https://www.hilton.com/en/hotels/nkgyfhi-hilton-yuxi-fuxian-lake/,Hilton Hotels & Resorts,Brand,24.5808558,102.9537243,"China, Yun Nan Sheng, Yu Xi Shi, Cheng Jiang Shi, 环湖东路10号 邮政编码: 652500",google_places,PLACE_DETAILS,ChIJzfOv1xxb0DYRo5QU2m49tsY,establishment;lodging;point_of_interest,False,CACHED
Las Vegas Hilton at Resorts World,https://www.hilton.com/en/hotels/rslvhvh-resorts-world-las-vegas/,Hilton Hotels & Resorts,Brand,36.13527440000001,-115.166924,"999 Resorts World Ave, Las Vegas, NV 89109, USA",google_places,PLACE_DETAILS,ChIJtx3-YhLEyIARlOvkgyAJbGo,establishment;lodging;point_of_interest,False,CACHED
Surfers Paradise Hilton,https://www.hilton.com/en/hotels/oolhihi-hilton-surfers-paradise-hotel-and-residences/,Hilton Hotels & Resorts,Brand,-28.0010422,153.4294705,"6 Orchid Ave, Surfers Paradise QLD 4217, Australia",google_places,PLACE_DETAILS,ChIJp81W8HIFkWsRT35OPpyos_Y,establishment;lodging;point_of_interest;spa,False,CACHED
The Condado Plaza Hotel,https://www.hilton.com/en/hotels/sjucohh-the-condado-plaza-hotel/,Hilton Hotels & Resorts,Brand,18.4603264,-66.0806774,"999 Ashford Ave, San Juan, 00907, Puerto Rico",google_places,PLACE_DETAILS,ChIJz62gXDtvA4wR8SmUMIfXIOc,establishment;lodging;point_of_interest,False,CACHED
"The Inverness Denver, a Hilton Golf & Spa Resort",https://www.hilton.com/en/hotels/denirhh-the-inverness-denver-a-hilton-golf-and-spa-resort/,Hilton Hotels & Resorts,Brand,39.5702946,-104.8670652,"200 Inverness Dr W, Englewood, CO 80112, USA",google_places,PLACE_DETAILS,ChIJb8Sbu7-FbIcRI2Bk580kGnQ,establishment;lodging;point_of_interest,False,CACHED
"The Lodge at Gulf State Park, a Hilton Hotel",https://www.hilton.com/en/hotels/pnslghh-the-lodge-at-gulf-state-park/,Hilton Hotels & Resorts,Brand,30.2501867,-87.66401549999999,"21196 E Beach Blvd, Gulf Shores, AL 36542, USA",google_places,PLACE_DETAILS,ChIJdajX5QMFmogR_tZd1KAi9Vk,establishment;lodging;point_of_interest,False,CACHED
"The Waterfront Beach Resort, a Hilton Hotel",https://www.hilton.com/en/hotels/hubwhhf-the-waterfront-beach-resort/,Hilton Hotels & Resorts,Brand,33.6533479,-117.9943552,"21100 Pacific Coast Hwy, Huntington Beach, CA 92648, USA",google_places,PLACE_DETAILS,ChIJNQZQzhQh3YAR2zI2lYm8Y7U,establishment;lodging;point_of_interest,False,CACHED
Homewood Suites by Hilton Mont-Tremblant Resort,https://www.hilton.com/en/hotels/yqbmthw-homewood-suites-mont-tremblant-resort/,Homewood Suites by Hilton,Brand,46.213432,-74.5862861,"3035 Chem. de la Chapelle Mt, Mont-Tremblant, QC J8E 1E1, Canada",google_places,PLACE_DETAILS,ChIJt7ZEudB3z0wRE8WADP4qXbQ,establishment;lodging;point_of_interest,False,CACHED
"Arizona Biltmore, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/phxbmol-arizona-biltmore/,LXR Hotels & Resorts,Brand,33.522979,-112.0232359,"2400 E Missouri Ave, Phoenix, AZ 85016, USA",google_places,PLACE_DETAILS,ChIJ47o1_EENK4cR8ctPcgG9boE,establishment;lodging;point_of_interest,False,CACHED
"Beach Village at The Del, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/sancnol-beach-village-at-the-del/,LXR Hotels & Resorts,Brand,32.681407,-117.1794827,"1277 Rh Dana Pl, Coronado, CA 92118, USA",google_places,PLACE_DETAILS,ChIJfX-aw82s3oARBc6G9yaPaH4,establishment;lodging;point_of_interest,False,CACHED
"Crockfords Las Vegas, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/rslvhvh-resorts-world-las-vegas/,LXR Hotels & Resorts,Brand,36.1349192,-115.1658207,"333 Resorts World Ave, Las Vegas, NV 89109, USA",google_places,PLACE_DETAILS,ChIJASeTmxLEyIARLKGfxWNJ2oA,establishment;lodging;point_of_interest,False,CACHED
"Ka La'i Waikiki Beach, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/hnlwiol-ka-lai-waikiki-beach/,LXR Hotels & Resorts,Brand,21.2793433,-157.8322275,"223 Saratoga Rd, Honolulu, HI 96815, USA",google_places,PLACE_DETAILS,ChIJ8QFGRHVyAHwRxoNS5rfCphU,establishment;lodging;point_of_interest,False,CACHED
"Katara Hills Doha, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/dohqkol-katara-hills-doha/,LXR Hotels & Resorts,Brand,25.3529531,51.5236111,"Katara Cultural Village, Doha, Qatar",google_places,PLACE_DETAILS,ChIJFSa5u0_DRT4RIzRP0U1Iq-A,establishment;lodging;point_of_interest;spa,False,CACHED
"Mango House Seychelles, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/sezitol-mango-house-seychelles/,LXR Hotels & Resorts,Brand,-4.7435269,55.4738161,"Anse Aux Poules Bleues Baie Lazare Victoria Mahé, Seychelles",google_places,PLACE_DETAILS,ChIJ4_klDGrV4SIRYCF_kxTHQ-I,establishment;lodging;point_of_interest;spa,False,CACHED
"Maysan Doha, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/dohpaol-maysan-doha/,LXR Hotels & Resorts,Brand,25.2637616,51.43251350000001,"Baaya District, شارع الفروسية، الدوحة، Qatar",google_places,PLACE_DETAILS,ChIJQa8QbijaRT4RgIUurywTmQ0,establishment;lodging;point_of_interest;spa,False,CACHED
"ROKU KYOTO, LXR Hotels & Resorts",https://www.hilton.com/ja/hotels/itmolol-roku-kyoto/,LXR Hotels & Resorts,Brand,35.0476127,135.7346805,"44-1 Kinugasa Kagamiishichō, Kita Ward, Kyoto, 603-8451, Japan",google_places,PLACE_DETAILS,ChIJe5gElQGpAWARvTkIO-v6H8I,establishment;lodging;point_of_interest;spa,False,CACHED
"Shore House at The Del, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/sanrhol-shore-house-at-the-del/,LXR Hotels & Resorts,Brand,32.67988,-117.17712,"1500 Orange Ave, Coronado, CA 92118, USA",google_places,PLACE_DETAILS,ChIJ0Wjinw-t3oARBcMi5nZPMkg,establishment;lodging;point_of_interest,False,CACHED
"Susona Bodrum, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/bjvlxol-susona-bodrum/,LXR Hotels & Resorts,Brand,37.0876055,27.4766243,"Torba, Kaynar Cd No:15, 48420 Bodrum/Muğla, Türkiye",google_places,PLACE_DETAILS,ChIJr-wURTNpvhQRgfqUtlooL3o,establishment;lodging;point_of_interest;spa,False,CACHED
"Umana Bali, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/dpsolol-umana-bali-resort/,LXR Hotels & Resorts,Brand,-8.8438635,115.15889,"Jl. Melasti, Ungasan, Kec. Kuta Sel., Kabupaten Badung, Bali 80364, Indonesia",google_places,PLACE_DETAILS,ChIJu2Y6Idtb0i0RQwERNLkO41g,establishment;lodging;point_of_interest;spa,False,CACHED
"Zemi Beach House, LXR Hotels & Resorts",https://www.hilton.com/en/hotels/axazbol-zemi-beach-house/,LXR Hotels & Resorts,Brand,18.2514162,-63.0367634,"Shoal Bay East, West Indies 2640, Anguilla",google_places,PLACE_DETAILS,ChIJt-MjSsBiDowRER5_nGYJPCY,establishment;lodging;point_of_interest,False,CACHED
